,STORAGE_IN,CONSTANT_HEAD_IN,WELLS_IN,HEAD_DEP_BOUNDS_IN,STREAM_LEAKAGE_IN,UZF_RECHARGE_IN,GW_ET_IN,SURFACE_LEAKAGE_IN,MNW2_IN,TOTAL_IN,STORAGE_OUT,CONSTANT_HEAD_OUT,WELLS_OUT,HEAD_DEP_BOUNDS_OUT,STREAM_LEAKAGE_OUT,UZF_RECHARGE_OUT,GW_ET_OUT,SURFACE_LEAKAGE_OUT,MNW2_OUT,TOTAL_OUT,IN-OUT,PERCENT_DISCREPANCY
2031-07-02,3113687.5,0.0,482587.88,2202870.0,1313652.2,1201213.2,0.0,0.0,306412.44,8620423.0,377255.78,0.0,0.0,2886232.5,935716.5,0.0,1506359.0,19517.059,2897459.2,8622540.0,-2117.0,-0.02
2031-08-01,3117816.5,0.0,482587.88,2202980.2,1313858.9,1203384.8,0.0,0.0,306374.06,8627003.0,528057.3,0.0,0.0,2878613.2,935671.56,0.0,1379686.6,17965.838,2890546.5,8630541.0,-3538.0,-0.04
2031-09-01,2704062.2,0.0,482587.88,2203066.2,1315806.5,1234322.5,0.0,0.0,306345.22,8246190.0,434827.3,0.0,0.0,2877163.5,937966.25,0.0,1283682.1,17411.156,2695746.2,8246796.0,-606.0,-0.01
2031-10-01,2179201.8,0.0,482587.88,2203160.2,1394470.9,1243201.9,0.0,0.0,306330.06,7808953.0,574139.6,0.0,0.0,2883234.5,1016965.7,0.0,810172.3,18390.67,2511793.2,7814696.0,-5743.0,-0.07
2031-10-02,1987389.2,0.0,482587.88,2203160.2,1399179.0,1298215.9,0.0,0.0,306385.72,7676917.5,1040695.44,0.0,0.0,2883539.8,1021448.56,0.0,792101.4,18463.164,1920640.4,7676889.0,28.5,0.0
2031-11-01,1614475.1,0.0,482587.88,2203285.8,1442893.0,1296093.9,0.0,0.0,306326.2,7345662.0,839556.7,0.0,0.0,2890426.8,1065900.4,0.0,609451.56,19511.77,1922084.1,7346931.5,-1269.5,-0.02
2031-12-01,1334902.5,0.0,482587.88,2203271.5,2005586.6,1393767.0,0.0,0.0,306324.6,7726440.0,1955614.8,0.0,0.0,2907670.8,1153035.6,0.0,147784.77,21153.229,1533110.4,7718369.5,8070.5,0.1
2031-12-02,1406573.5,0.0,482587.88,2203272.5,2314045.0,1526479.8,0.0,0.0,306436.25,8239395.0,3009308.8,0.0,0.0,2908471.8,1188108.2,0.0,47787.023,21330.018,1041942.75,8216949.0,22446.0,0.27
2032-01-01,1484491.9,0.0,482587.88,2203140.5,2061434.0,3906290.8,0.0,0.0,309238.62,10447184.0,4621716.5,0.0,0.0,3016275.2,1659275.0,0.0,68685.39,26701.816,1045657.75,10438312.0,8872.0,0.08
2032-02-01,1064918.0,0.0,482587.88,2202842.2,4318175.5,6795420.0,0.0,0.0,365881.9,15229826.0,7812283.0,0.0,0.0,3045792.8,2763577.2,0.0,32286.484,32637.854,1513241.5,15199818.0,30008.0,0.2
2032-03-01,3243258.8,0.0,482587.88,1999070.2,3867551.0,12265057.0,0.0,0.0,366189.34,22223714.0,13189696.0,0.0,0.0,3854475.8,3365501.2,0.0,136339.05,38884.93,1636765.4,22221664.0,2050.0,0.01
2032-03-03,3396554.0,0.0,482587.88,2031797.9,3052879.8,11239428.0,0.0,0.0,366181.9,20569430.0,12534264.0,0.0,0.0,3741525.8,2615486.2,0.0,133467.44,39051.11,1488244.2,20552040.0,17390.0,0.08
2032-04-01,3952532.8,0.0,482587.88,2126598.0,1834165.8,4333937.0,0.0,0.0,366017.94,13095839.0,4668971.5,0.0,0.0,3153599.2,1455815.6,0.0,2252407.2,36465.97,1488191.9,13055452.0,40387.0,0.31
2032-05-01,4302831.5,0.0,482587.88,2149839.0,1586737.4,3278865.0,0.0,0.0,365971.1,12166832.0,2652231.5,0.0,0.0,3027932.8,1208587.0,0.0,3217867.5,29026.861,2004131.6,12139777.0,27055.0,0.22
2032-05-02,4754598.5,0.0,482587.88,2150475.8,1574373.5,3245396.8,0.0,0.0,365947.53,12573381.0,2681049.5,0.0,0.0,3025244.2,1196227.0,0.0,3304561.2,28680.088,2310678.0,12546440.0,26941.0,0.21
2032-06-01,3116721.8,0.0,482587.88,2163802.2,1502236.4,2814475.2,0.0,0.0,365957.0,10445781.0,1820154.2,0.0,0.0,2975598.0,1124198.5,0.0,2178268.2,22941.504,2305188.8,10426349.0,19432.0,0.19
2032-07-01,3150724.5,0.0,482587.88,2171302.8,1449438.0,2335487.5,0.0,0.0,365999.16,9955539.0,1243936.8,0.0,0.0,2946837.2,1071344.0,0.0,1787194.2,20562.387,2875620.0,9945494.0,10045.0,0.1
2032-07-02,3086896.8,0.0,482587.88,2171491.2,1464190.2,2319387.5,0.0,0.0,366032.44,9890586.0,1361982.8,0.0,0.0,2946115.5,1086372.2,0.0,1593971.1,20569.254,2868949.8,9877960.0,12626.0,0.13
2032-08-01,2854895.8,0.0,482587.88,2176634.0,1443652.1,2247927.5,0.0,0.0,365974.03,9571671.0,1079061.0,0.0,0.0,2930712.2,1065814.6,0.0,1604190.2,19676.246,2862213.8,9561668.0,10003.0,0.1
2032-09-01,2650404.8,0.0,482587.88,2180535.5,1441627.5,2060270.6,0.0,0.0,365969.6,9181396.0,857495.2,0.0,0.0,2920381.0,1063702.0,0.0,1518420.2,19234.236,2795485.0,9174717.0,6679.0,0.07
2032-10-01,2177694.5,0.0,482587.88,2183482.5,1520052.8,2022813.1,0.0,0.0,365956.56,8752588.0,913602.25,0.0,0.0,2922790.2,1142071.2,0.0,1143982.4,20708.012,2606250.8,8749405.0,3183.0,0.04
2032-10-02,2021578.4,0.0,482587.88,2183568.2,1871794.5,2070648.4,0.0,0.0,365993.94,8996171.0,1794481.9,0.0,0.0,2922725.0,1159644.6,0.0,888194.7,20827.857,2203077.8,8988952.0,7219.0,0.08
2032-11-01,1654660.4,0.0,482587.88,2185809.2,1615139.4,2022524.6,0.0,0.0,365938.03,8326659.5,1268681.6,0.0,0.0,2926709.2,1238392.6,0.0,659681.2,22647.947,2202031.2,8318144.0,8515.5,0.1
2032-12-01,1473394.5,0.0,482587.88,2187681.0,1673253.9,2067997.9,0.0,0.0,365908.2,8250823.5,1688812.4,0.0,0.0,2944512.0,1294994.1,0.0,473720.75,24359.48,1822842.6,8249241.0,1582.5,0.02
2032-12-02,1456849.2,0.0,482587.88,2187735.2,1657348.5,2208635.5,0.0,0.0,365990.84,8359147.5,2538370.0,0.0,0.0,2945152.2,1278857.0,0.0,604457.06,24376.305,969594.56,8360807.0,-1659.5,-0.02
2033-01-01,1192224.8,0.0,482587.88,2189137.8,1674904.4,2142088.5,0.0,0.0,365801.12,8046744.5,2204252.8,0.0,0.0,2957641.5,1295596.2,0.0,595560.44,26290.064,957101.8,8036442.5,10302.0,0.13
2033-02-01,4221900.0,0.0,482587.88,1937659.2,2678377.8,6959923.0,0.0,0.0,259746.73,16540195.0,8511576.0,0.0,0.0,4186678.2,2205859.5,0.0,79003.43,31328.521,1514295.2,16528741.0,11454.0,0.07
2033-03-01,5491936.0,0.0,482587.88,1777019.8,3486880.2,15741689.0,0.0,0.0,262851.47,27242964.0,17625788.0,0.0,0.0,4835370.0,3029736.2,0.0,153300.83,37795.66,1531323.4,27213314.0,29650.0,0.11
2033-03-04,2643839.8,0.0,482587.88,956020.3,14987709.0,19468988.0,0.0,0.0,263255.9,38802400.0,26209880.0,0.0,0.0,6030874.0,4773363.0,0.0,44631.316,39059.26,1687877.0,38785684.0,16716.0,0.04
2033-04-01,4548290.5,0.0,482587.88,1996906.9,2757966.8,11060753.0,0.0,0.0,256681.44,21103186.0,12569550.0,0.0,0.0,3905339.8,2372666.0,0.0,501073.1,41579.117,1681257.8,21071468.0,31718.0,0.15
2033-05-01,5476534.5,0.0,482587.88,2067484.9,2178472.2,7114018.5,0.0,0.0,259953.08,17579052.0,6819728.5,0.0,0.0,3383282.8,1800312.2,0.0,3157212.8,32783.77,2310821.8,17504142.0,74910.0,0.43
2033-05-02,5436698.5,0.0,482587.88,2068799.2,2187501.8,6908960.0,0.0,0.0,260408.19,17344956.0,6646615.0,0.0,0.0,3374828.2,1809465.9,0.0,2765340.5,32433.248,2641767.5,17270450.0,74506.0,0.43
2033-06-01,4151709.2,0.0,482587.88,2095824.1,1914185.2,7705301.5,0.0,0.0,252327.22,16601935.0,6788573.0,0.0,0.0,3207407.5,1536134.9,0.0,2403891.8,22801.184,2633645.2,16592453.0,9482.0,0.06
2033-07-01,4576960.0,0.0,482587.88,2110522.2,1719028.2,5652229.0,0.0,0.0,240627.81,14781955.0,4681581.0,0.0,0.0,3120526.5,1341082.2,0.0,2365373.0,18149.086,3248776.8,14775489.0,6466.0,0.04
2033-07-02,4418398.0,0.0,482587.88,2110925.2,1721251.1,4629937.5,0.0,0.0,239681.36,13602781.0,3708949.8,0.0,0.0,3118205.0,1343059.1,0.0,2246011.8,18062.965,3117734.5,13552024.0,50757.0,0.37
2033-08-01,3598302.5,0.0,482587.88,2124610.2,1688016.1,4141720.5,0.0,0.0,238456.75,12273695.0,2917925.2,0.0,0.0,3072869.8,1310008.2,0.0,1810744.8,16677.719,3109828.0,12238054.0,35641.0,0.29
2033-09-01,2872838.2,0.0,482587.88,2136601.8,1680411.0,3912354.2,0.0,0.0,237013.28,11321806.0,2569602.8,0.0,0.0,3045359.2,1299353.2,0.0,1587386.6,16302.433,2772508.0,11290512.0,31294.0,0.28
2033-10-01,2250302.8,0.0,482587.88,2144863.2,1716656.1,3622515.0,0.0,0.0,238558.34,10455483.0,2358900.0,0.0,0.0,3031546.5,1340022.0,0.0,1107823.1,16791.635,2502760.5,10357844.0,97639.0,0.94
2033-10-02,2191481.5,0.0,482587.88,2145094.5,1734752.2,3753789.0,0.0,0.0,238435.8,10546141.0,2961039.5,0.0,0.0,3031272.5,1357354.4,0.0,996626.94,16879.879,2149108.2,10512282.0,33859.0,0.32
2033-11-01,1828193.5,0.0,482587.88,2151322.0,1789398.0,3855579.5,0.0,0.0,243590.36,10350671.0,2909306.2,0.0,0.0,3026239.0,1411765.4,0.0,828431.3,18319.27,2154443.2,10348505.0,2166.0,0.02
2033-12-01,1638483.6,0.0,482587.88,2156116.8,1831479.2,3647903.0,0.0,0.0,244589.33,10001159.0,3032432.2,0.0,0.0,3035854.2,1454558.6,0.0,747704.4,20158.35,1681461.6,9972170.0,28989.0,0.29
2033-12-02,1758254.5,0.0,482587.88,2156260.5,1827780.9,3797983.2,0.0,0.0,244148.5,10267016.0,3742173.8,0.0,0.0,3035901.0,1447410.0,0.0,812039.9,20194.867,1180008.4,10237728.0,29288.0,0.29
2034-01-01,1591916.1,0.0,482587.88,2159972.5,1947986.6,4177805.2,0.0,0.0,247010.55,10607279.0,4551876.5,0.0,0.0,3040231.8,1568992.9,0.0,234771.45,23477.572,1182466.6,10601817.0,5462.0,0.05
2034-02-01,1777195.0,0.0,482587.88,2162838.0,1812572.9,3354157.5,0.0,0.0,9217.526,9598570.0,2501128.5,0.0,0.0,3055064.5,1434026.6,0.0,850965.3,19853.562,1713218.8,9574257.0,24313.0,0.25
2034-03-01,1925711.4,0.0,482587.88,2164912.0,1740843.5,3154890.0,0.0,0.0,9138.418,9478082.0,2094682.2,0.0,0.0,3023757.2,1362332.9,0.0,1128728.2,17183.857,1839162.6,9465848.0,12234.0,0.13
2034-03-04,1886988.6,0.0,482587.88,2165152.5,1742279.5,3160892.2,0.0,0.0,9163.185,9447064.0,2286421.2,0.0,0.0,3021904.8,1377245.9,0.0,881715.9,16999.006,1831277.4,9415564.0,31500.0,0.33
2034-04-01,2284745.5,0.0,482587.88,2167195.8,1669060.4,2974569.0,0.0,0.0,9105.167,9587263.0,1866793.4,0.0,0.0,3006820.2,1286239.2,0.0,1568558.4,15118.032,1830652.1,9574182.0,13081.0,0.14
2034-05-01,2873062.8,0.0,482587.88,2168980.5,1594245.4,2721422.2,0.0,0.0,9163.292,9849462.0,1384521.8,0.0,0.0,2990588.2,1216495.5,0.0,1751533.6,13075.658,2490973.5,9847188.0,2274.0,0.02
2034-05-02,3444724.8,0.0,482587.88,2169045.0,1584401.8,2673404.0,0.0,0.0,9159.665,10363323.0,1342149.2,0.0,0.0,2990044.5,1206324.8,0.0,1774986.1,12956.456,3027088.2,10353550.0,9773.0,0.09
2034-06-01,3215359.8,0.0,482587.88,2170972.2,1565030.1,2500697.8,0.0,0.0,9223.533,9943872.0,1159279.4,0.0,0.0,2976875.0,1187170.5,0.0,1574402.2,11883.766,3026501.2,9936112.0,7760.0,0.08
2034-07-01,3793199.5,0.0,482587.88,2172272.5,1487162.4,2368902.5,0.0,0.0,9306.932,10313432.0,984032.0,0.0,0.0,2964091.5,1109345.0,0.0,1858645.8,10804.543,3380070.2,10306989.0,6443.0,0.06
2034-07-02,3393080.2,0.0,482587.88,2172327.5,1496379.9,2394742.5,0.0,0.0,9323.051,9948441.0,1226138.4,0.0,0.0,2963626.8,1118808.4,0.0,1696457.1,10814.075,2923951.8,9939796.0,8645.0,0.09
2034-08-01,3055536.5,0.0,482587.88,2174039.8,1491122.4,2288339.8,0.0,0.0,9278.379,9500904.0,888602.6,0.0,0.0,2955447.5,1113564.5,0.0,1606456.1,10443.962,2920637.0,9495152.0,5752.0,0.06
2034-09-01,2886530.2,0.0,482587.88,2175340.0,1536410.0,2248271.2,0.0,0.0,9256.422,9338395.0,1024214.6,0.0,0.0,2952256.2,1158962.9,0.0,1256048.4,10631.56,2931681.5,9333796.0,4599.0,0.05
2034-10-01,2966375.0,0.0,482587.88,2176529.8,1567110.1,2117370.0,0.0,0.0,9277.168,9319250.0,1077228.2,0.0,0.0,2953052.5,1189741.8,0.0,1036423.1,10981.488,3047313.8,9314741.0,4509.0,0.05
2034-10-02,2811617.0,0.0,482587.88,2176568.0,1557767.9,2101302.8,0.0,0.0,9327.349,9139171.0,1244120.4,0.0,0.0,2953143.0,1180354.1,0.0,1201018.4,10981.185,2547110.2,9136727.0,2444.0,0.03
2034-11-01,2303749.2,0.0,482587.88,2177796.0,1623622.5,2038133.9,0.0,0.0,9280.008,8635169.0,964941.6,0.0,0.0,2958381.0,1248446.9,0.0,900997.75,11776.357,2546745.2,8631289.0,3880.0,0.04
2034-12-01,2015810.9,0.0,482587.88,2179081.8,2211816.5,2041281.2,0.0,0.0,9259.439,8939837.0,2087785.5,0.0,0.0,2973629.5,1418516.4,0.0,110158.57,13232.132,2321356.0,8924678.0,15159.0,0.17
2034-12-02,1870128.6,0.0,482587.88,2179114.8,1816578.9,2201686.2,0.0,0.0,9377.201,8559473.0,3128317.2,0.0,0.0,2974635.5,1416695.4,0.0,261716.4,13316.566,762936.25,8557618.0,1855.0,0.02
2035-01-01,1540011.8,0.0,482587.88,2179931.8,1864096.2,2210739.0,0.0,0.0,9296.577,8286663.5,2717138.8,0.0,0.0,3007830.8,1486887.2,0.0,285151.2,15482.214,763464.56,8275954.5,10709.0,0.13
2035-02-01,1402679.0,0.0,482587.88,2180795.2,1951306.5,2229668.2,0.0,0.0,9255.28,8256292.5,2801873.8,0.0,0.0,3033845.0,1562113.1,0.0,71231.79,16962.15,763808.2,8249834.0,6458.5,0.08
2035-03-01,3778134.5,0.0,482587.88,1929597.2,3258059.0,5881645.5,0.0,0.0,8865.789,15338890.0,6189060.5,0.0,0.0,3938880.8,2776376.8,0.0,80622.59,20917.207,2328111.2,15333969.0,4921.0,0.03
2035-03-04,3528895.2,0.0,482587.88,2000780.5,2878063.8,4607784.5,0.0,0.0,8768.862,13506881.0,4848314.0,0.0,0.0,3740921.5,2277599.2,0.0,39152.527,21267.453,2553745.5,13481000.0,25881.0,0.19
2035-04-01,4295690.5,0.0,482587.88,2018256.5,2507772.2,5576297.5,0.0,0.0,9516.603,14890121.0,5655433.5,0.0,0.0,3774708.0,2105811.5,0.0,737436.0,26725.193,2560093.0,14860208.0,29913.0,0.2
2035-05-01,2854548.2,0.0,482587.88,2093544.2,2722614.8,3882695.0,0.0,0.0,9716.28,12045706.0,3465395.5,0.0,0.0,3304307.2,2046974.2,0.0,121409.02,25091.186,3064540.8,12027718.0,17988.0,0.15
2035-05-02,2747838.2,0.0,482587.88,2094649.6,2669705.5,3890119.8,0.0,0.0,9713.543,11894615.0,3463250.5,0.0,0.0,3301651.0,2082367.6,0.0,59625.133,25322.43,2945890.5,11878106.0,16509.0,0.14
2035-06-01,4636845.0,0.0,482587.88,2117605.0,1920422.5,3038097.5,0.0,0.0,9515.178,12205073.0,1746000.6,0.0,0.0,3136221.5,1542252.1,0.0,2800706.5,19378.846,2942415.5,12186974.0,18099.0,0.15
2035-07-01,3630710.8,0.0,482587.88,2133219.5,1731135.5,2707732.0,0.0,0.0,9435.345,10694821.0,1155596.0,0.0,0.0,3068841.2,1353010.0,0.0,2159968.8,13364.51,2932114.8,10682895.0,11926.0,0.11
2035-07-02,4121004.0,0.0,482587.88,2133707.5,1728709.8,4679482.0,0.0,0.0,9393.839,13154885.0,3169469.2,0.0,0.0,3067355.2,1350693.6,0.0,2154740.0,13279.342,3395774.2,13151311.0,3574.0,0.03
2035-08-01,3636361.2,0.0,482587.88,2145325.5,1660519.8,2448057.2,0.0,0.0,9448.571,10382300.0,861713.0,0.0,0.0,3031245.2,1282473.2,0.0,1799404.0,11639.062,3390435.5,10376910.0,5390.0,0.05
2035-09-01,2809478.2,0.0,482587.88,2153399.5,1856715.9,2660866.8,0.0,0.0,9400.127,9972448.0,1838311.4,0.0,0.0,3010336.0,1476585.6,0.0,603849.8,11873.561,3031445.5,9972402.0,46.0,0.0
2035-10-01,2139454.5,0.0,482587.88,2159205.0,1733932.4,2262369.0,0.0,0.0,9397.648,8786947.0,843876.2,0.0,0.0,3002488.2,1354415.5,0.0,1085036.4,12143.001,2493269.8,8791229.0,-4282.0,-0.05
2035-10-02,2168325.5,0.0,482587.88,2159369.2,1714147.1,2765461.5,0.0,0.0,9443.734,9299336.0,1847367.6,0.0,0.0,3002373.5,1336046.2,0.0,1262546.8,12107.881,1835138.2,9295580.0,3756.0,0.04
2035-11-01,1731721.6,0.0,482587.88,2163684.0,1782310.0,2249106.0,0.0,0.0,9313.621,8418724.0,1403970.1,0.0,0.0,2999783.0,1404290.8,0.0,759952.06,12862.97,1832773.1,8413632.0,5092.0,0.06
2035-12-01,1951806.6,0.0,482587.88,2167012.5,1799797.1,2177554.0,0.0,0.0,9288.76,8588047.0,1469256.4,0.0,0.0,3011758.8,1423106.9,0.0,826229.8,14148.868,1838114.6,8582616.0,5431.0,0.06
2035-12-02,1898308.0,0.0,482587.88,2167114.5,1792399.4,2175790.0,0.0,0.0,9292.538,8525493.0,1404451.4,0.0,0.0,3011682.0,1407655.6,0.0,973996.0,14099.669,1713210.8,8525095.0,398.0,0.0
2036-01-01,1465390.0,0.0,482587.88,2169753.2,1866454.2,2179688.2,0.0,0.0,8847.173,8172720.0,1427654.1,0.0,0.0,3018021.5,1479359.5,0.0,516906.6,15257.935,1712481.6,8169681.0,3039.0,0.04
2036-02-01,1486870.0,0.0,482587.88,2171858.5,1831174.9,2249064.2,0.0,0.0,223676.72,8445233.0,2147518.0,0.0,0.0,3028438.0,1461890.6,0.0,609025.75,16921.615,1170369.5,8434163.0,11070.0,0.13
2036-03-01,1414771.0,0.0,482587.88,2173532.8,1984699.4,2187730.2,0.0,0.0,237052.39,8480373.0,1763768.0,0.0,0.0,3054188.8,1584328.8,0.0,375405.6,20011.984,1684404.0,8482108.0,-1735.0,-0.02
2036-03-03,1885984.4,0.0,482587.88,2173644.2,1967566.5,2093848.1,0.0,0.0,237931.4,8841562.0,1435092.2,0.0,0.0,3052872.8,1564129.1,0.0,614056.0,20014.328,2157811.2,8843976.0,-2414.0,-0.03
2036-04-01,1609576.5,0.0,482587.88,2175094.8,1971190.6,2051457.1,0.0,0.0,249527.14,8539434.0,1572784.4,0.0,0.0,3008995.5,1565002.9,0.0,243327.31,20372.68,2155627.8,8566111.0,-26677.0,-0.31
2036-05-01,2469275.0,0.0,482587.88,2176410.5,1642524.0,1855153.8,0.0,0.0,236065.73,8862017.0,527605.0,0.0,0.0,2984974.0,1264417.5,0.0,1571736.9,18162.328,2493660.8,8860557.0,1460.0,0.02
2036-05-02,2963955.2,0.0,482587.88,2176452.8,1626823.5,1829377.5,0.0,0.0,235783.45,9314980.0,508480.5,0.0,0.0,2984271.0,1248458.0,0.0,1791192.6,18011.547,2767240.5,9317654.0,-2674.0,-0.03
2036-06-01,2818989.0,0.0,482587.88,2177701.0,1530297.1,1737786.5,0.0,0.0,233536.03,8980898.0,414976.12,0.0,0.0,2962529.2,1152245.6,0.0,1674507.4,14833.182,2764303.8,8983395.0,-2497.0,-0.03
2036-07-01,3318584.0,0.0,482587.88,2178933.2,1476363.2,1644468.9,0.0,0.0,233735.36,9334672.0,390018.3,0.0,0.0,2954277.2,1098429.5,0.0,1780929.8,14217.767,3097992.0,9335865.0,-1193.0,-0.01
2036-07-02,3554476.5,0.0,482587.88,2178972.0,1474497.2,1633163.9,0.0,0.0,234218.0,9557916.0,452957.78,0.0,0.0,2953715.8,1096475.8,0.0,1814339.6,14177.84,3229281.0,9560948.0,-3032.0,-0.03
2036-08-01,3447014.2,0.0,482587.88,2180087.2,1438394.5,1606040.4,0.0,0.0,233208.88,9387333.0,347533.44,0.0,0.0,2943406.5,1060330.2,0.0,1800196.6,13337.008,3225887.0,9390690.0,-3357.0,-0.04
2036-09-01,2531533.5,0.0,482587.88,2181149.5,1456292.1,1630047.6,0.0,0.0,231353.86,8512964.0,426524.06,0.0,0.0,2938556.5,1078728.2,0.0,1456251.9,13260.6045,2598187.5,8511509.0,1455.0,0.02
2036-10-01,1999267.4,0.0,482587.88,2182183.8,1499370.6,1647903.4,0.0,0.0,231073.1,8042386.0,471001.6,0.0,0.0,2939682.5,1121854.5,0.0,1227262.0,13992.085,2269675.5,8043468.0,-1082.0,-0.01
2036-10-02,2002331.0,0.0,482587.88,2182215.0,1493070.1,1732520.8,0.0,0.0,229958.75,8122684.0,1070779.5,0.0,0.0,2939663.2,1115371.4,0.0,1334020.6,13985.303,1648369.8,8122190.0,494.0,0.01
2036-11-01,1659039.9,0.0,482587.88,2183093.2,1606001.2,1738412.2,0.0,0.0,231233.52,7900367.5,1320027.9,0.0,0.0,2946989.8,1229330.5,0.0,731636.9,15544.262,1650399.0,7893928.5,6439.0,0.08
2036-12-01,1661051.1,0.0,482587.88,2183728.5,1664480.9,1910049.0,0.0,0.0,236084.64,8137982.0,1586714.8,0.0,0.0,2968699.0,1286393.4,0.0,777541.94,17746.926,1498071.5,8135168.0,2814.0,0.03
2036-12-02,1591436.9,0.0,482587.88,2183753.0,1657087.8,1840086.6,0.0,0.0,235390.52,7990343.0,1443901.8,0.0,0.0,2968948.0,1279270.8,0.0,794904.2,17735.926,1485571.0,7990332.0,11.0,0.0
2037-01-01,1501375.9,0.0,482587.88,2184416.2,2388326.2,4398404.0,0.0,0.0,254997.67,11210108.0,4527782.0,0.0,0.0,3088452.5,1974494.9,0.0,60026.523,23561.363,1505566.1,11179883.0,30225.0,0.27
2037-02-01,1780687.9,0.0,482587.88,2180721.2,2368838.2,4976370.5,0.0,0.0,370276.16,12159482.0,5885033.5,0.0,0.0,3173543.5,1990324.9,0.0,89579.38,32536.98,961000.56,12132019.0,27463.0,0.23
2037-03-01,1268219.4,0.0,482587.88,2183210.5,3523829.0,7829894.5,0.0,0.0,366125.6,15653868.0,7615479.0,0.0,0.0,3169408.8,2882712.5,0.0,73688.01,39452.184,1826889.6,15607630.0,46238.0,0.3
2037-03-04,1976278.5,0.0,482587.88,2183384.2,2900188.2,7385643.5,0.0,0.0,366080.5,15294162.0,7142004.5,0.0,0.0,3155468.0,2507481.0,0.0,180792.22,39725.637,2219928.2,15245399.0,48763.0,0.32
2037-04-01,2925867.2,0.0,482587.88,2184572.8,2225013.2,3768356.2,0.0,0.0,366062.72,11952460.0,3393729.0,0.0,0.0,3063094.2,1843490.8,0.0,1346330.5,38994.766,2209478.0,11895117.0,57343.0,0.48
2037-05-01,3839484.0,0.0,482587.88,2185533.2,1977875.1,3120594.5,0.0,0.0,366045.03,11972119.0,2091402.4,0.0,0.0,3020343.8,1599649.8,0.0,2590681.8,33233.043,2624434.0,11959745.0,12374.0,0.1
2037-05-02,4393505.5,0.0,482587.88,2185556.2,1949113.6,3001018.2,0.0,0.0,366006.2,12377788.0,1970261.2,0.0,0.0,3018660.5,1563748.4,0.0,2955877.5,32857.74,2807735.2,12349141.0,28647.0,0.23
2037-06-01,3463413.0,0.0,482587.88,2186139.5,1737563.0,2632716.2,0.0,0.0,365969.03,10868389.0,1397212.0,0.0,0.0,2980393.8,1359422.5,0.0,2277278.0,24897.691,2809133.0,10848337.0,20052.0,0.18
2037-07-01,3578518.0,0.0,482587.88,2186825.0,1570665.9,2368030.8,0.0,0.0,365948.72,10552577.0,974285.44,0.0,0.0,2961020.8,1192060.1,0.0,2527461.2,21237.373,2867465.5,10543531.0,9046.0,0.09
2037-07-02,3568284.8,0.0,482587.88,2186846.5,1570967.6,2354031.2,0.0,0.0,365919.06,10528637.0,1087127.9,0.0,0.0,2960099.0,1192613.8,0.0,2373833.2,21116.217,2882975.5,10517766.0,10871.0,0.1
2037-08-01,2812809.5,0.0,482587.88,2187553.8,1573799.4,2213314.0,0.0,0.0,365968.53,9636033.0,825632.8,0.0,0.0,2947241.8,1195847.4,0.0,1762017.9,19946.379,2881840.2,9632527.0,3506.0,0.04
2037-09-01,2189265.2,0.0,482587.88,2188289.8,1549102.2,2167893.8,0.0,0.0,365927.34,8943066.0,688715.9,0.0,0.0,2940560.2,1171008.2,0.0,1822493.4,19488.846,2296559.5,8938826.0,4240.0,0.05
2037-10-01,1583060.6,0.0,482587.88,2188993.8,1641235.8,2178433.8,0.0,0.0,365881.38,8440193.0,1165623.4,0.0,0.0,2940732.2,1263856.4,0.0,1041359.9,20380.434,1997120.6,8429073.0,11120.0,0.13
2037-10-02,1614469.5,0.0,482587.88,2189014.5,1661515.4,2273373.0,0.0,0.0,365941.2,8586902.0,1883002.9,0.0,0.0,2940941.5,1284161.2,0.0,957396.0,20487.535,1487892.9,8573882.0,13020.0,0.15
2037-11-01,1333292.9,0.0,482587.88,2189566.0,1738756.6,2635094.8,0.0,0.0,365866.78,8745165.0,2221121.5,0.0,0.0,2946070.0,1361163.6,0.0,689981.4,21908.568,1487827.9,8728073.0,17092.0,0.2
2037-12-01,1462896.8,0.0,482587.88,2190007.8,1807054.1,2198009.2,0.0,0.0,365835.88,8506392.0,2003290.2,0.0,0.0,2961575.0,1436807.5,0.0,431150.03,23737.605,1634957.0,8491517.0,14875.0,0.18
2037-12-02,1405951.8,0.0,482587.88,2190021.0,1804057.6,2229578.0,0.0,0.0,365830.12,8478026.0,1944635.9,0.0,0.0,2962578.5,1420628.2,0.0,602860.0,23793.693,1515922.8,8470419.0,7607.0,0.09
2038-01-01,1230929.1,0.0,482587.88,2190404.2,1757006.0,2433869.8,0.0,0.0,365841.94,8460639.0,1689885.5,0.0,0.0,2973873.2,1379540.0,0.0,874934.2,24958.246,1516590.6,8459782.0,857.0,0.01
2038-02-01,1245394.8,0.0,482587.88,2190734.2,2442597.8,2320090.0,0.0,0.0,306474.62,8987880.0,3314164.5,0.0,0.0,3011010.0,1555685.9,0.0,25028.904,26998.879,1046297.4,8979186.0,8694.0,0.1
2038-03-01,1912897.0,0.0,482587.88,2068675.2,3438012.2,6209567.0,0.0,0.0,306582.7,14418322.0,6388422.0,0.0,0.0,3429682.8,2882361.0,0.0,108315.555,30156.678,1559944.0,14398883.0,19439.0,0.13
